date,grsr,keyword,geo,time,gprop,category,period,weight,grsr_n,mx,categories,categories2,selected,pts1a,pts2,days1a,days2,grp,post1a,post2
2020-05-24,29,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,29.000000000000004,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,10,-2,1,1,0
2020-05-31,39,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,39.00000000000001,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,11,-1,1,1,0
2020-06-07,42,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,42.00000000000001,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,12,0,1,1,0
2020-06-14,47,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,47,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,13,1,1,1,1
2020-06-21,37,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,37,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,14,2,1,1,1
2020-06-28,34,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,34,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,15,3,1,1,1
2020-07-05,35,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,35,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,16,4,1,1,1
2020-07-12,37,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,37,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,17,5,1,1,1
2020-07-19,35,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,35,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,18,6,1,1,1
2020-07-26,31,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,31.000000000000007,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,19,7,1,1,1
2020-08-02,29,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,29.000000000000004,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,20,8,1,1,1
2020-08-09,25,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,25,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,21,9,1,1,1
2020-08-16,32,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,32,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,22,10,1,1,1
2020-08-23,29,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,29.000000000000004,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,23,11,1,1,1
2020-08-30,29,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,29.000000000000004,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,24,12,1,1,1
2020-09-06,26,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,26,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,25,13,1,1,1
2020-09-13,23,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,23,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,26,14,1,1,1
2020-09-20,23,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,23,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,27,15,1,1,1
2020-09-27,22,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,22,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,28,16,1,1,1
2020-10-04,21,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,21.000000000000004,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,29,17,1,1,1
2020-10-11,23,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,23,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,30,18,1,1,1
2020-10-18,20,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,20,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,31,19,1,1,1
2020-10-25,16,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,16,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,32,20,1,1,1
2020-01-05,61,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,61,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-10,-22,1,0,0
2020-01-12,50,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,50,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-9,-21,1,0,0
2020-01-19,35,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,35,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-8,-20,1,0,0
2020-01-26,57,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,57.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-7,-19,1,0,0
2020-02-02,47,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,47,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-6,-18,1,0,0
2020-02-09,41,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,41,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-5,-17,1,0,0
2020-02-16,57,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,57.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-4,-16,1,0,0
2020-02-23,34,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,34,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-3,-15,1,0,0
2020-03-01,28,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,27.999999999999996,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-2,-14,1,0,0
2020-03-08,50,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,50,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-1,-13,1,0,0
2020-03-15,27,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,27,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,0,-12,1,0,0
2020-03-22,36,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,36.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,1,-11,1,1,0
2020-03-29,50,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,50,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,2,-10,1,1,0
2020-04-05,46,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,46.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,3,-9,1,1,0
2020-04-12,43,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,43,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,4,-8,1,1,0
2020-04-19,56,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,55.99999999999999,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,5,-7,1,1,0
2020-04-26,62,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,62.000000000000014,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,6,-6,1,1,0
2020-05-03,62,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,62.000000000000014,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,7,-5,1,1,0
2020-05-10,33,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,33,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,8,-4,1,1,0
2020-05-17,35,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,35,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,9,-3,1,1,0
2020-05-24,86,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,86,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,10,-2,1,1,0
2020-05-31,59,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,59.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,11,-1,1,1,0
2020-06-07,93,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,93,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,12,0,1,1,0
2020-06-14,68,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,68,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,13,1,1,1,1
2020-06-21,88,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,88,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,14,2,1,1,1
2020-06-28,66,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,66,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,15,3,1,1,1
2020-07-05,100,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,100,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,16,4,1,1,1
2020-07-12,49,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,49,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,17,5,1,1,1
2020-07-19,63,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,63,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,18,6,1,1,1
2020-07-26,53,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,53,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,19,7,1,1,1
2020-08-02,40,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,40.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,20,8,1,1,1
2020-08-09,59,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,59.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,21,9,1,1,1
2020-08-16,46,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,46.00000000000001,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,22,10,1,1,1
2020-08-23,51,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,51,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,23,11,1,1,1
2020-08-30,65,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,65,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,24,12,1,1,1
2020-09-06,34,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,34,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,25,13,1,1,1
2020-09-13,49,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,49,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,26,14,1,1,1
2020-09-20,50,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,50,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,27,15,1,1,1
2020-09-27,51,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,51,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,28,16,1,1,1
2020-10-04,47,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,47,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,29,17,1,1,1
2020-10-11,35,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,35,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,30,18,1,1,1
2020-10-18,66,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,66,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,31,19,1,1,1
2020-10-25,61,modal jualan+cara jualan online,ID,2020-01-01 2020-10-31,web,0,2020,1.008879998160539,61,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,32,20,1,1,1
